Read character with id 10, 1748085552897
Read all attacks for character with id 11, 1748085552901
Read character with id 11, 1748085552901
Read all attacks for character with id 12, 1748085552906
Read character with id 12, 1748085552906
Read all attacks for character with id 17, 1748085552911
Read character with id 17, 1748085552911
Read all attacks for character with id 18, 1748085552914
Read character with id 18, 1748085552914
Read all attacks for character with id 19, 1748085552916
Read character with id 19, 1748085552916
Read all attacks for character with id 20, 1748085552918
Read character with id 20, 1748085552918
Read all attacks for character with id 21, 1748085552921
Read character with id 21, 1748085552922
Read all non-playable characters from database, 1748085552923
Read all attacks for character with id 4, 1748085633025
Read all attacks for character with id 5, 1748085633030
Read all attacks for character with id 10, 1748085633031
Read all attacks for character with id 11, 1748085633033
Read all attacks for character with id 12, 1748085633036
Read all attacks for character with id 13, 1748085633037
Read all characters from database, 1748085633037
Added character with id 22, 1748085633051
Added non-playable character with id 12, 1748085633061
Read all attacks for character with id 10, 1748085635223
Read character with id 10, 1748085635223
Read all attacks for character with id 11, 1748085635227
Read character with id 11, 1748085635227
Read all attacks for character with id 12, 1748085635231
Read character with id 12, 1748085635231
Read all attacks for character with id 22, 1748085635240
Read character with id 22, 1748085635241
Read all non-playable characters from database, 1748085635243
Read all attacks for character with id 4, 1748085784647
Read all attacks for character with id 5, 1748085784649
Read all attacks for character with id 10, 1748085784650
Read all attacks for character with id 11, 1748085784654
Read all attacks for character with id 12, 1748085784657
Read all attacks for character with id 13, 1748085784658
Read all attacks for character with id 22, 1748085784661
Read all characters from database, 1748085784661
Added character with id 23, 1748085784672
Added non-playable character with id 13, 1748085784681
Read all attacks for character with id 10, 1748085787094
Read character with id 10, 1748085787094
Read all attacks for character with id 11, 1748085787097
Read character with id 11, 1748085787098
Read all attacks for character with id 12, 1748085787102
Read character with id 12, 1748085787102
Read all attacks for character with id 22, 1748085787106
Read character with id 22, 1748085787107
Read all attacks for character with id 23, 1748085787110
Read character with id 23, 1748085787110
Read all non-playable characters from database, 1748085787112
Read all attacks for character with id 10, 1748085895399
Read character with id 10, 1748085895399
Read all attacks for character with id 11, 1748085895406
Read character with id 11, 1748085895406
Read all attacks for character with id 12, 1748085895411
Read character with id 12, 1748085895412
Read all attacks for character with id 22, 1748085895417
Read character with id 22, 1748085895417
Read all attacks for character with id 23, 1748085895421
Read character with id 23, 1748085895421
Read all non-playable characters from database, 1748085895423
Read all attacks for character with id 10, 1748086049809
Read character with id 10, 1748086049810
Read all attacks for character with id 11, 1748086049821
Read character with id 11, 1748086049822
Read all attacks for character with id 12, 1748086049830
Read character with id 12, 1748086049830
Read all attacks for character with id 22, 1748086049836
Read character with id 22, 1748086049836
Read all attacks for character with id 23, 1748086049842
Read character with id 23, 1748086049842
Read all non-playable characters from database, 1748086049845
Read all attacks for character with id 10, 1748086069556
Read character with id 10, 1748086069557
Read all attacks for character with id 11, 1748086069569
Read character with id 11, 1748086069569
Read all attacks for character with id 12, 1748086069577
Read character with id 12, 1748086069578
Read all attacks for character with id 22, 1748086069584
Read character with id 22, 1748086069585
Read all attacks for character with id 23, 1748086069590
Read character with id 23, 1748086069590
Read all non-playable characters from database, 1748086069593
Read all attacks for character with id 10, 1748086108733
Read character with id 10, 1748086108734
Read all attacks for character with id 11, 1748086108746
Read character with id 11, 1748086108747
Read all attacks for character with id 12, 1748086108756
Read character with id 12, 1748086108757
Read all attacks for character with id 22, 1748086108765
Read character with id 22, 1748086108765
Read all attacks for character with id 23, 1748086108775
Read character with id 23, 1748086108775
Read all non-playable characters from database, 1748086108786
Read all attacks for character with id 10, 1748088160051
Read character with id 10, 1748088160053
Read all attacks for character with id 11, 1748088160065
Read character with id 11, 1748088160065
Read all attacks for character with id 12, 1748088160079
Read character with id 12, 1748088160080
Read all attacks for character with id 22, 1748088160094
Read character with id 22, 1748088160095
Read all attacks for character with id 23, 1748088160106
Read character with id 23, 1748088160106
Read all non-playable characters from database, 1748088160118
Read all attacks for character with id 10, 1748088251220
Read character with id 10, 1748088251222
Read all attacks for character with id 11, 1748088251235
Read character with id 11, 1748088251235
Read all attacks for character with id 12, 1748088251245
Read character with id 12, 1748088251246
Read all attacks for character with id 22, 1748088251253
Read character with id 22, 1748088251253
Read all attacks for character with id 23, 1748088251259
Read character with id 23, 1748088251260
Read all non-playable characters from database, 1748088251268
Read all attacks for character with id 10, 1748088356664
Read character with id 10, 1748088356665
Read all attacks for character with id 11, 1748088356675
Read character with id 11, 1748088356675
Read all attacks for character with id 12, 1748088356682
Read character with id 12, 1748088356683
Read all attacks for character with id 22, 1748088356689
Read character with id 22, 1748088356689
Read all attacks for character with id 23, 1748088356695
Read character with id 23, 1748088356696
Read all non-playable characters from database, 1748088356704
Read all attacks for character with id 10, 1748088603520
Read character with id 10, 1748088603521
Read all attacks for character with id 11, 1748088603532
Read character with id 11, 1748088603532
Read all attacks for character with id 12, 1748088603542
Read character with id 12, 1748088603542
Read all attacks for character with id 22, 1748088603550
Read character with id 22, 1748088603550
Read all attacks for character with id 23, 1748088603556
Read character with id 23, 1748088603557
Read all non-playable characters from database, 1748088603565
Read all attacks for character with id 10, 1748088605379
Read character with id 10, 1748088605383
Read all attacks for character with id 11, 1748088605391
Read character with id 11, 1748088605392
Read all attacks for character with id 12, 1748088605398
Read character with id 12, 1748088605398
Read all attacks for character with id 22, 1748088605404
Read character with id 22, 1748088605404
Read all attacks for character with id 23, 1748088605408
Read character with id 23, 1748088605408
Read all non-playable characters from database, 1748088605414
Read all attacks for character with id 4, 1748088671366
Read character with id 4, 1748088671370
Read all skills for character with id 4, 1748088671375
Read all attacks for character with id 5, 1748088671377
Read character with id 5, 1748088671377
Read all skills for character with id 5, 1748088671382
Read all attacks for character with id 13, 1748088671383
Read character with id 13, 1748088671383
Read all skills for character with id 13, 1748088671387
Read all playables from database, 1748088671388
Deleted playable character with id: 13, 1748088673643
Read all attacks for character with id 4, 1748088676610
Read character with id 4, 1748088676610
Read all skills for character with id 4, 1748088676614
Read all attacks for character with id 5, 1748088676615
Read character with id 5, 1748088676616
Read all skills for character with id 5, 1748088676620
Read all attacks for character with id 13, 1748088676622
Read character with id 13, 1748088676622
Read all skills for character with id 13, 1748088676622
Read all playables from database, 1748088676622
Read all attacks for character with id 4, 1748088819710
Read character with id 4, 1748088819713
Read all skills for character with id 4, 1748088819718
Read all attacks for character with id 5, 1748088819720
Read character with id 5, 1748088819721
Read all skills for character with id 5, 1748088819725
Read all attacks for character with id 13, 1748088819727
Read character with id 13, 1748088819727
Read all skills for character with id 13, 1748088819728
Read all playables from database, 1748088819728
Deleted playable character with id: 13, 1748088821244
Read all attacks for character with id 4, 1748088823900
Read character with id 4, 1748088823901
Read all skills for character with id 4, 1748088823904
Read all attacks for character with id 5, 1748088823906
Read character with id 5, 1748088823906
Read all skills for character with id 5, 1748088823910
Read all playables from database, 1748088823911
Read all attacks for character with id 10, 1748088829940
Read character with id 10, 1748088829940
Read all attacks for character with id 11, 1748088829945
Read character with id 11, 1748088829945
Read all attacks for character with id 12, 1748088829949
Read character with id 12, 1748088829950
Read all attacks for character with id 22, 1748088829954
Read character with id 22, 1748088829954
Read all attacks for character with id 23, 1748088829958
Read character with id 23, 1748088829958
Read all non-playable characters from database, 1748088829965
Read non-playable character with id 22, 1748088831576
Deleted non-playable character with id: 22, 1748088831577
Read all attacks for character with id 10, 1748088835069
Read character with id 10, 1748088835069
Read all attacks for character with id 11, 1748088835072
Read character with id 11, 1748088835072
Read all attacks for character with id 12, 1748088835076
Read character with id 12, 1748088835076
Read all attacks for character with id 22, 1748088835080
Read character with id 22, 1748088835080
Read all attacks for character with id 23, 1748088835083
Read character with id 23, 1748088835084
Read all non-playable characters from database, 1748088835085
Read all attacks for character with id 10, 1748088838094
Read character with id 10, 1748088838094
Read all attacks for character with id 11, 1748088838097
Read character with id 11, 1748088838097
Read all attacks for character with id 12, 1748088838100
Read character with id 12, 1748088838101
Read all attacks for character with id 22, 1748088838105
Read character with id 22, 1748088838105
Read all attacks for character with id 23, 1748088838108
Read character with id 23, 1748088838108
Read all non-playable characters from database, 1748088838110
Read all attacks for character with id 10, 1748088841969
Read character with id 10, 1748088841970
Read all attacks for character with id 11, 1748088841972
Read character with id 11, 1748088841972
Read all attacks for character with id 12, 1748088841975
Read character with id 12, 1748088841975
Read all attacks for character with id 22, 1748088841979
Read character with id 22, 1748088841979
Read all attacks for character with id 23, 1748088841981
Read character with id 23, 1748088841981
Read all non-playable characters from database, 1748088841983
Read non-playable character with id 23, 1748088846478
Deleted non-playable character with id: 23, 1748088846478
Read all attacks for character with id 10, 1748088850399
Read character with id 10, 1748088850399
Read all attacks for character with id 11, 1748088850401
Read character with id 11, 1748088850401
Read all attacks for character with id 12, 1748088850405
Read character with id 12, 1748088850405
Read all attacks for character with id 22, 1748088850408
Read character with id 22, 1748088850408
Read all attacks for character with id 23, 1748088850410
Read character with id 23, 1748088850410
Read all non-playable characters from database, 1748088850412
Read all attacks for character with id 10, 1748088997927
Read character with id 10, 1748088997930
Read all attacks for character with id 11, 1748088997936
Read character with id 11, 1748088997936
Read all attacks for character with id 12, 1748088997941
Read character with id 12, 1748088997941
Read all attacks for character with id 22, 1748088997946
Read character with id 22, 1748088997946
Read all attacks for character with id 23, 1748088997950
Read character with id 23, 1748088997950
Read all non-playable characters from database, 1748088997953
Deleted non-playable character with id: 12, 1748089000527
Read all attacks for character with id 10, 1748089004177
Read character with id 10, 1748089004178
Read all attacks for character with id 11, 1748089004180
Read character with id 11, 1748089004181
Read all attacks for character with id 12, 1748089004185
Read character with id 12, 1748089004185
Read all attacks for character with id 23, 1748089004188
Read character with id 23, 1748089004188
Read all non-playable characters from database, 1748089004191
Read all attacks for character with id 10, 1748089009640
Read character with id 10, 1748089009640
Read all attacks for character with id 11, 1748089009644
Read character with id 11, 1748089009644
Read all attacks for character with id 12, 1748089009648
Read character with id 12, 1748089009648
Read all attacks for character with id 23, 1748089009652
Read character with id 23, 1748089009652
Read all non-playable characters from database, 1748089009659
Deleted non-playable character with id: 13, 1748089012201
Read all attacks for character with id 10, 1748089016500
Read character with id 10, 1748089016501
Read all attacks for character with id 11, 1748089016503
Read character with id 11, 1748089016503
Read all attacks for character with id 12, 1748089016507
Read character with id 12, 1748089016507
Read all non-playable characters from database, 1748089016508
Read all attacks for character with id 4, 1748089025871
Read character with id 4, 1748089025872
Read all skills for character with id 4, 1748089025875
Read all attacks for character with id 5, 1748089025877
Read character with id 5, 1748089025877
Read all skills for character with id 5, 1748089025881
Read all playables from database, 1748089025881
Read playable character with id 4, 1748089025881
Read all attacks for character with id 4, 1748089025884
Read character with id 4, 1748089025884
Read all skills for character with id 4, 1748089025887
Read all attacks for character with id 5, 1748089025889
Read character with id 5, 1748089025889
Read all skills for character with id 5, 1748089025892
Read all playables from database, 1748089025893
Read playable character with id 5, 1748089025893
Read all users from the database, , 1748089025894
Read all attacks for character with id 4, 1748089066403
Read character with id 4, 1748089066407
Read all skills for character with id 4, 1748089066412
Read all attacks for character with id 5, 1748089066414
Read character with id 5, 1748089066414
Read all skills for character with id 5, 1748089066419
Read all playables from database, 1748089066419
Read playable character with id 4, 1748089066420
Read all attacks for character with id 4, 1748089066422
Read character with id 4, 1748089066422
Read all skills for character with id 4, 1748089066426
Read all attacks for character with id 5, 1748089066428
Read character with id 5, 1748089066428
Read all skills for character with id 5, 1748089066429
Read all playables from database, 1748089066429
Read playable character with id 5, 1748089066429
Read all users from the database, , 1748089066434
Deleted user with id: 5, 1748089068958
Read all attacks for character with id 4, 1748089073231
Read character with id 4, 1748089073231
Read all skills for character with id 4, 1748089073235
Read all attacks for character with id 5, 1748089073236
Read character with id 5, 1748089073236
Read all skills for character with id 5, 1748089073240
Read all playables from database, 1748089073240
Read playable character with id 4, 1748089073241
Read all attacks for character with id 4, 1748089073243
Read character with id 4, 1748089073243
Read all skills for character with id 4, 1748089073246
Read all attacks for character with id 5, 1748089073248
Read character with id 5, 1748089073248
Read all skills for character with id 5, 1748089073251
Read all playables from database, 1748089073252
Read playable character with id 5, 1748089073252
Read all users from the database, , 1748089073253
Deleted user with id: 2, 1748089074053
Read all attacks for character with id 4, 1748089079878
Read character with id 4, 1748089079879
Read all skills for character with id 4, 1748089079882
Read all attacks for character with id 5, 1748089079884
Read character with id 5, 1748089079884
Read all skills for character with id 5, 1748089079891
Read all playables from database, 1748089079892
Read playable character with id 4, 1748089079892
Read all attacks for character with id 4, 1748089079893
Read character with id 4, 1748089079894
Read all skills for character with id 4, 1748089079897
Read all attacks for character with id 5, 1748089079898
Read character with id 5, 1748089079898
Read all skills for character with id 5, 1748089079901
Read all playables from database, 1748089079902
Read playable character with id 5, 1748089079902
Read all users from the database, , 1748089079903
Read all attacks for character with id 4, 1748089086246
Read character with id 4, 1748089086247
Read all skills for character with id 4, 1748089086250
Read all attacks for character with id 5, 1748089086251
Read character with id 5, 1748089086251
Read all skills for character with id 5, 1748089086254
Read all playables from database, 1748089086255
Read playable character with id 4, 1748089086255
Read all attacks for character with id 4, 1748089086256
Read character with id 4, 1748089086256
Read all skills for character with id 4, 1748089086259
Read all attacks for character with id 5, 1748089086260
Read character with id 5, 1748089086261
Read all skills for character with id 5, 1748089086263
Read all playables from database, 1748089086263
Read playable character with id 5, 1748089086264
Read all users from the database, , 1748089086264
Read all attacks for character with id 4, 1748089253885
Read character with id 4, 1748089253886
Read all skills for character with id 4, 1748089253888
Read all attacks for character with id 5, 1748089253889
Read character with id 5, 1748089253889
Read all skills for character with id 5, 1748089253893
Read all playables from database, 1748089253893
Read playable character with id 4, 1748089253893
Read all attacks for character with id 4, 1748089253895
Read character with id 4, 1748089253895
Read all skills for character with id 4, 1748089253897
Read all attacks for character with id 5, 1748089253898
Read character with id 5, 1748089253899
Read all skills for character with id 5, 1748089253902
Read all playables from database, 1748089253902
Read playable character with id 5, 1748089253902
Read all users from the database, , 1748089253903
Read all attacks for character with id 4, 1748089255874
Read character with id 4, 1748089255875
Read all skills for character with id 4, 1748089255877
Read all attacks for character with id 5, 1748089255878
Read character with id 5, 1748089255878
Read all skills for character with id 5, 1748089255881
Read all playables from database, 1748089255881
Read all attacks for character with id 4, 1748089262691
Read character with id 4, 1748089262691
Read all skills for character with id 4, 1748089262693
Read all attacks for character with id 5, 1748089262694
Read character with id 5, 1748089262695
Read all skills for character with id 5, 1748089262697
Read all playables from database, 1748089262698
Read playable character with id 4, 1748089262698
Read all attacks for character with id 4, 1748089262699
Read character with id 4, 1748089262699
Read all skills for character with id 4, 1748089262702
Read all attacks for character with id 5, 1748089262702
Read character with id 5, 1748089262703
Read all skills for character with id 5, 1748089262705
Read all playables from database, 1748089262705
Read playable character with id 5, 1748089262705
Read all attacks for character with id 4, 1748089262707
Read character with id 4, 1748089262707
Read all skills for character with id 4, 1748089262710
Read all attacks for character with id 5, 1748089262710
Read character with id 5, 1748089262711
Read all skills for character with id 5, 1748089262714
Read all playables from database, 1748089262714
Read playable character with id 4, 1748089262714
Read all users from the database, , 1748089262715
Read all attacks for character with id 4, 1748089282453
Read character with id 4, 1748089282453
Read all skills for character with id 4, 1748089282458
Read all attacks for character with id 5, 1748089282460
Read character with id 5, 1748089282460
Read all skills for character with id 5, 1748089282465
Read all playables from database, 1748089282465
Read playable character with id 4, 1748089282465
Read all attacks for character with id 4, 1748089282468
Read character with id 4, 1748089282468
Read all skills for character with id 4, 1748089282472
Read all attacks for character with id 5, 1748089282474
Read character with id 5, 1748089282475
Read all skills for character with id 5, 1748089282479
Read all playables from database, 1748089282479
Read playable character with id 5, 1748089282479
Read all attacks for character with id 4, 1748089282482
Read character with id 4, 1748089282482
Read all skills for character with id 4, 1748089282486
Read all attacks for character with id 5, 1748089282487
Read character with id 5, 1748089282487
Read all skills for character with id 5, 1748089282491
Read all playables from database, 1748089282491
Read playable character with id 4, 1748089282492
Read all users from the database, , 1748089282492
Read all attacks for character with id 4, 1748089948248
Read all attacks for character with id 5, 1748089948254
Read all attacks for character with id 10, 1748089948255
Read all attacks for character with id 11, 1748089948259
Read all attacks for character with id 12, 1748089948262
Read all attacks for character with id 13, 1748089948264
Read all attacks for character with id 22, 1748089948267
Read all attacks for character with id 23, 1748089948269
Read all characters from database, 1748089948269
Read all attacks for character with id 10, 1748089994314
Read character with id 10, 1748089994314
Read all attacks for character with id 11, 1748089994317
Read character with id 11, 1748089994318
Read all attacks for character with id 12, 1748089994322
Read character with id 12, 1748089994322
Read all non-playable characters from database, 1748089994324
Read all attacks for character with id 4, 1748090024086
Read character with id 4, 1748090024086
Read all skills for character with id 4, 1748090024090
Read all attacks for character with id 5, 1748090024092
Read character with id 5, 1748090024092
Read all skills for character with id 5, 1748090024096
Read all playables from database, 1748090024096
Read playable character with id 4, 1748090024096
Read all attacks for character with id 4, 1748090024099
Read character with id 4, 1748090024099
Read all skills for character with id 4, 1748090024103
Read all attacks for character with id 5, 1748090024104
Read character with id 5, 1748090024104
Read all skills for character with id 5, 1748090024108
Read all playables from database, 1748090024108
Read playable character with id 5, 1748090024108
Read all attacks for character with id 4, 1748090024111
Read character with id 4, 1748090024111
Read all skills for character with id 4, 1748090024114
Read all attacks for character with id 5, 1748090024116
Read character with id 5, 1748090024116
Read all skills for character with id 5, 1748090024120
Read all playables from database, 1748090024120
Read playable character with id 4, 1748090024121
Read all users from the database, , 1748090024121
Read all attacks for character with id 4, 1748090042931
Read character with id 4, 1748090042935
Read all skills for character with id 4, 1748090042940
Read all attacks for character with id 5, 1748090042941
Read character with id 5, 1748090042942
Read all skills for character with id 5, 1748090042947
Read all playables from database, 1748090042947
Read playable character with id 4, 1748090042947
Read all attacks for character with id 4, 1748090042950
Read character with id 4, 1748090042950
Read all skills for character with id 4, 1748090042954
Read all attacks for character with id 5, 1748090042956
Read character with id 5, 1748090042956
Read all skills for character with id 5, 1748090042960
Read all playables from database, 1748090042961
Read playable character with id 5, 1748090042961
Read all attacks for character with id 4, 1748090042964
Read character with id 4, 1748090042964
Read all skills for character with id 4, 1748090042967
Read all attacks for character with id 5, 1748090042969
Read character with id 5, 1748090042969
Read all skills for character with id 5, 1748090042973
Read all playables from database, 1748090042973
Read playable character with id 4, 1748090042973
Read all users from the database, , 1748090042974
Updated user_character with id_user 1 and id_character 4, 1748090054971
Read all attacks for character with id 4, 1748090081541
Read character with id 4, 1748090081545
Read all skills for character with id 4, 1748090081550
Read all attacks for character with id 5, 1748090081551
Read character with id 5, 1748090081552
Read all skills for character with id 5, 1748090081556
Read all playables from database, 1748090081556
Read playable character with id 4, 1748090081556
Read all attacks for character with id 4, 1748090081559
Read character with id 4, 1748090081560
Read all skills for character with id 4, 1748090081563
Read all attacks for character with id 5, 1748090081565
Read character with id 5, 1748090081565
Read all skills for character with id 5, 1748090081569
Read all playables from database, 1748090081569
Read playable character with id 5, 1748090081570
Read all attacks for character with id 4, 1748090081572
Read character with id 4, 1748090081573
Read all skills for character with id 4, 1748090081576
Read all attacks for character with id 5, 1748090081578
Read character with id 5, 1748090081578
Read all skills for character with id 5, 1748090081582
Read all playables from database, 1748090081582
Read playable character with id 4, 1748090081582
Read all users from the database, , 1748090081583
Updated user_character with id_user 1 and id_character 4, 1748090087500
Read all attacks for character with id 4, 1748090129210
Read character with id 4, 1748090129211
Read all skills for character with id 4, 1748090129216
Read all attacks for character with id 5, 1748090129218
Read character with id 5, 1748090129218
Read all skills for character with id 5, 1748090129223
Read all playables from database, 1748090129223
Read playable character with id 4, 1748090129224
Read all attacks for character with id 4, 1748090129227
Read character with id 4, 1748090129227
Read all skills for character with id 4, 1748090129232
Read all attacks for character with id 5, 1748090129234
Read character with id 5, 1748090129234
Read all skills for character with id 5, 1748090129240
Read all playables from database, 1748090129240
Read playable character with id 5, 1748090129240
Read all attacks for character with id 4, 1748090129243
Read character with id 4, 1748090129244
Read all skills for character with id 4, 1748090129248
Read all attacks for character with id 5, 1748090129250
Read character with id 5, 1748090129250
Read all skills for character with id 5, 1748090129254
Read all playables from database, 1748090129255
Read playable character with id 4, 1748090129255
Read all users from the database, , 1748090129255
Read all attacks for character with id 4, 1748090213759
Read character with id 4, 1748090213760
Read all skills for character with id 4, 1748090213765
Read all attacks for character with id 5, 1748090213767
Read character with id 5, 1748090213767
Read all skills for character with id 5, 1748090213772
Read all playables from database, 1748090213772
Read playable character with id 4, 1748090213772
Read all attacks for character with id 4, 1748090213775
Read character with id 4, 1748090213775
Read all skills for character with id 4, 1748090213779
Read all attacks for character with id 5, 1748090213781
Read character with id 5, 1748090213781
Read all skills for character with id 5, 1748090213785
Read all playables from database, 1748090213785
Read playable character with id 5, 1748090213785
Read all attacks for character with id 4, 1748090213788
Read character with id 4, 1748090213788
Read all skills for character with id 4, 1748090213792
Read all attacks for character with id 5, 1748090213793
Read character with id 5, 1748090213793
Read all skills for character with id 5, 1748090213797
Read all playables from database, 1748090213798
Read playable character with id 4, 1748090213798
Read all users from the database, , 1748090213798
Read all attacks for character with id 4, 1748092009296
Read character with id 4, 1748092009299
Read all skills for character with id 4, 1748092009310
Read all attacks for character with id 5, 1748092009312
Read character with id 5, 1748092009312
Read all skills for character with id 5, 1748092009317
Read all playables from database, 1748092009318
Read playable character with id 4, 1748092009318
Read all attacks for character with id 4, 1748092009321
Read character with id 4, 1748092009321
Read all skills for character with id 4, 1748092009325
Read all attacks for character with id 5, 1748092009327
Read character with id 5, 1748092009327
Read all skills for character with id 5, 1748092009331
Read all playables from database, 1748092009332
Read playable character with id 5, 1748092009332
Read all attacks for character with id 4, 1748092009335
Read character with id 4, 1748092009335
Read all skills for character with id 4, 1748092009339
Read all attacks for character with id 5, 1748092009341
Read character with id 5, 1748092009341
Read all skills for character with id 5, 1748092009345
Read all playables from database, 1748092009345
Read playable character with id 4, 1748092009345
Read all users from the database, , 1748092009345
Read all attacks for character with id 4, 1748092027267
Read character with id 4, 1748092027267
Read all skills for character with id 4, 1748092027277
Read all attacks for character with id 5, 1748092027279
Read character with id 5, 1748092027279
Read all skills for character with id 5, 1748092027283
Read all playables from database, 1748092027284
Read playable character with id 4, 1748092027284
Read all attacks for character with id 4, 1748092027287
Read character with id 4, 1748092027287
Read all skills for character with id 4, 1748092027292
Read all attacks for character with id 5, 1748092027293
Read character with id 5, 1748092027294
Read all skills for character with id 5, 1748092027298
Read all playables from database, 1748092027298
Read playable character with id 5, 1748092027299
Read all attacks for character with id 4, 1748092027302
Read character with id 4, 1748092027302
Read all skills for character with id 4, 1748092027306
Read all attacks for character with id 5, 1748092027307
Read character with id 5, 1748092027308
Read all skills for character with id 5, 1748092027311
Read all playables from database, 1748092027312
Read playable character with id 4, 1748092027312
Read all users from the database, , 1748092027312
Read all attacks for character with id 4, 1748092049937
Read character with id 4, 1748092049937
Read all skills for character with id 4, 1748092049947
Read all attacks for character with id 5, 1748092049949
Read character with id 5, 1748092049949
Read all skills for character with id 5, 1748092049954
Read all playables from database, 1748092049955
Read playable character with id 4, 1748092049955
Read all attacks for character with id 4, 1748092049958
Read character with id 4, 1748092049958
Read all skills for character with id 4, 1748092049962
Read all attacks for character with id 5, 1748092049964
Read character with id 5, 1748092049964
Read all skills for character with id 5, 1748092049968
Read all playables from database, 1748092049969
Read playable character with id 5, 1748092049969
Read all attacks for character with id 4, 1748092049972
Read character with id 4, 1748092049973
Read all skills for character with id 4, 1748092049977
Read all attacks for character with id 5, 1748092049978
Read character with id 5, 1748092049978
Read all skills for character with id 5, 1748092049982
Read all playables from database, 1748092049982
Read playable character with id 4, 1748092049982
Read all users from the database, , 1748092049982
Read all attacks for character with id 10, 1748092055794
Read character with id 10, 1748092055794
Read all attacks for character with id 11, 1748092055799
Read character with id 11, 1748092055799
Read all attacks for character with id 12, 1748092055803
Read character with id 12, 1748092055803
Read all non-playable characters from database, 1748092055804
Read all attacks for character with id 4, 1748092084113
Read character with id 4, 1748092084114
Read all skills for character with id 4, 1748092084124
Read all attacks for character with id 5, 1748092084126
Read character with id 5, 1748092084126
Read all skills for character with id 5, 1748092084130
Read all playables from database, 1748092084131
Read playable character with id 4, 1748092084131
Read all attacks for character with id 4, 1748092084134
Read character with id 4, 1748092084134
Read all skills for character with id 4, 1748092084138
Read all attacks for character with id 5, 1748092084139
Read character with id 5, 1748092084140
Read all skills for character with id 5, 1748092084144
Read all playables from database, 1748092084144
Read playable character with id 5, 1748092084144
Read all attacks for character with id 4, 1748092084147
Read character with id 4, 1748092084148
Read all skills for character with id 4, 1748092084151
Read all attacks for character with id 5, 1748092084153
Read character with id 5, 1748092084153
Read all skills for character with id 5, 1748092084157
Read all playables from database, 1748092084157
Read playable character with id 4, 1748092084157
Read all users from the database, , 1748092084158
Read all attacks for character with id 10, 1748092089201
Read character with id 10, 1748092089201
Read all attacks for character with id 11, 1748092089206
Read character with id 11, 1748092089206
Read all attacks for character with id 12, 1748092089210
Read character with id 12, 1748092089210
Read all non-playable characters from database, 1748092089212
Read all attacks for character with id 4, 1748092115899
Read character with id 4, 1748092115899
Read all skills for character with id 4, 1748092115909
Read all attacks for character with id 5, 1748092115911
Read character with id 5, 1748092115911
Read all skills for character with id 5, 1748092115916
Read all playables from database, 1748092115916
Read playable character with id 4, 1748092115916
Read all attacks for character with id 4, 1748092115919
Read character with id 4, 1748092115919
Read all skills for character with id 4, 1748092115923
Read all attacks for character with id 5, 1748092115924
Read character with id 5, 1748092115924
Read all skills for character with id 5, 1748092115929
Read all playables from database, 1748092115930
Read playable character with id 5, 1748092115930
Read all attacks for character with id 4, 1748092115933
Read character with id 4, 1748092115933
Read all skills for character with id 4, 1748092115937
Read all attacks for character with id 5, 1748092115938
Read character with id 5, 1748092115939
Read all skills for character with id 5, 1748092115942
Read all playables from database, 1748092115943
Read playable character with id 4, 1748092115943
Read all users from the database, , 1748092115943
Read all attacks for character with id 10, 1748092120283
Read character with id 10, 1748092120283
Read all attacks for character with id 11, 1748092120288
Read character with id 11, 1748092120288
Read all attacks for character with id 12, 1748092120292
Read character with id 12, 1748092120292
Read all non-playable characters from database, 1748092120294
Read all attacks for character with id 4, 1748092153685
Read character with id 4, 1748092153688
Read all skills for character with id 4, 1748092153698
Read all attacks for character with id 5, 1748092153700
Read character with id 5, 1748092153700
Read all skills for character with id 5, 1748092153705
Read all playables from database, 1748092153706
Read playable character with id 4, 1748092153706
Read all attacks for character with id 4, 1748092153709
Read character with id 4, 1748092153709
Read all skills for character with id 4, 1748092153713
Read all attacks for character with id 5, 1748092153715
Read character with id 5, 1748092153715
Read all skills for character with id 5, 1748092153719
Read all playables from database, 1748092153719
Read playable character with id 5, 1748092153720
Read all attacks for character with id 4, 1748092153723
Read character with id 4, 1748092153723
Read all skills for character with id 4, 1748092153727
Read all attacks for character with id 5, 1748092153728
Read character with id 5, 1748092153729
Read all skills for character with id 5, 1748092153733
Read all playables from database, 1748092153733
Read playable character with id 4, 1748092153733
Read all users from the database, , 1748092153733
Read all attacks for character with id 10, 1748092157919
Read character with id 10, 1748092157920
Read all attacks for character with id 11, 1748092157925
Read character with id 11, 1748092157925
Read all attacks for character with id 12, 1748092157929
Read character with id 12, 1748092157929
Read all non-playable characters from database, 1748092157931
Read all attacks for character with id 4, 1748092277342
Read character with id 4, 1748092277347
Read all skills for character with id 4, 1748092277358
Read all attacks for character with id 5, 1748092277360
Read character with id 5, 1748092277360
Read all skills for character with id 5, 1748092277365
Read all playables from database, 1748092277365
Read playable character with id 4, 1748092277366
Read all attacks for character with id 4, 1748092277369
Read character with id 4, 1748092277369
Read all skills for character with id 4, 1748092277373
Read all attacks for character with id 5, 1748092277375
Read character with id 5, 1748092277375
Read all skills for character with id 5, 1748092277379
Read all playables from database, 1748092277380
Read playable character with id 5, 1748092277380
Read all attacks for character with id 4, 1748092277383
Read character with id 4, 1748092277383
Read all skills for character with id 4, 1748092277387
Read all attacks for character with id 5, 1748092277389
Read character with id 5, 1748092277389
